"","x"
"5959",-8969.79740065043
"5960",-23961.1789932321
"5961",57964.3407750394
"5962",-50428.985210265
"5963",-70745.6269185011
"5964",-64248.5059909336
"5965",6271.13463099957
"5966",-72620.7650236975
"5967",30388.6886506991
"5968",-46191.1385216611
"5969",-5001.676231797
"5970",24738.6210139189
"5971",12896.1851013068
"5972",-3710.59018237379
"5973",74609.944604745
"5974",25370.3838770529
"5975",-16655.5114846704
"5976",34872.6319647994
"5977",39630.5347653142
"5978",30796.3093750054
"5979",-10742.3604817245
"5980",-14618.4851414248
"5981",49305.7607860576
"5982",-15336.3952645574
"5983",70757.5248799985
"5984",-38137.6955870388
"5985",-11738.8024602617
"5986",16357.1351754346
"5987",-6957.86437781956
"5988",58004.403740056
"5989",1761.33748104577
"5990",7693.10307571817
"5991",63464.7396052506
"5992",-45517.9570509932
"5993",41877.1393717295
"5994",37402.9652060926
"5995",-9419.42281584907
"5996",3447.01422675497
"5997",-10590.4434634362
"5998",-79845.7798034044
"5999",-9507.5633583781
"6000",8797.62482074386
"6001",39991.5221954835
"6002",-18758.7747540654
"6003",-2636.16785219632
"6004",-5665.23850493281
"6005",54980.6815802422
"6006",8133.52842810642
"6007",-6566.55328703057
"6008",-26642.0681903595
"6009",25571.8996187154
"6010",-1048.1454389231
"6011",-13778.326667331
"6012",-12632.9489046022
"6013",-56453.5984533069
"6014",21759.5235402331
"6015",29834.7501794146
"6016",-39736.4925360528
"6017",-8745.53430598411
"6018",62400.2028566986
"6019",-46977.3328211538
"6020",5484.2395391274
"6021",-18082.5513866987
"6022",-53526.9742839111
"6023",-1295.23578289672
"6024",12465.8307171321
"6025",-29973.0839455912
"6026",-35125.1199414121
"6027",-42377.0655398981
"6028",12148.4383100067
"6029",-3534.4182003745
"6030",-49963.8628712793
"6031",6366.99582762296
"6032",32366.3614894762
"6033",32550.3205312679
"6034",-67224.3618606459
"6035",-30606.190725662
"6036",47168.1395458106
"6037",15928.3788015228
"6038",-31626.5867974081
"6039",9590.97430946917
"6040",-6905.29551988328
"6041",36725.8017469405
"6042",20679.8032361631
"6043",21065.7640018583
"6044",-38059.2624330742
"6045",-114178.383056556
"6046",46151.9987974845
"6047",32936.4773071492
"6048",12860.6868729761
"6049",16896.0859542347
"6050",-11642.5149380405
"6051",-6264.24860430337
"6052",-67458.2240638896
"6053",-38155.4998047592
"6054",33667.2024316546
"6055",17350.2293538568
"6056",25487.6733982283
"6057",-4440.72351547717
"6058",36764.0478173515
"6059",-21355.2016383648
"6060",71754.0597320118
"6061",3274.02838395259
"6062",-37076.4284091201
"6063",-1435.30230544357
"6064",-59195.8762416446
"6065",-46950.8792432992
"6066",17726.3084294497
"6067",-52181.6655574349
"6068",42383.1131896381
"6069",59493.5569360087
"6070",-1970.27445590141
"6071",11318.6827008956
"6072",22725.5190130694
"6073",58470.78669156
"6074",29704.9192243718
"6075",-22221.7662230892
"6076",-12892.2745386789
"6077",-17256.070543358
"6078",-57455.5246203164
"6079",-42598.8759889683
"6080",19654.9620212032
"6081",-34947.9301450346
"6082",20275.4649940316
"6083",-17135.7321675916
"6084",22553.7347635059
"6085",-24780.7500317109
"6086",-39848.752525659
"6087",-37197.1500719362
"6088",23939.8471814975
"6089",-34766.1227266147
"6090",-28191.0779157315
"6091",45971.9134701131
"6092",-38801.0850530414
"6093",7421.99780377543
"6094",46849.7272571975
"6095",-25844.129417083
"6096",32855.1454910059
"6097",-6851.55287479392
"6098",11324.2384228417
"6099",56468.7032054613
"6100",-723.092507249917
"6101",81237.7755215254
"6102",1198.48397641612
"6103",-12909.8984291053
"6104",-1611.11337782903
"6105",-24439.4569969908
"6106",-14471.7200854511
"6107",8053.87764139982
"6108",11103.9705933049
"6109",-38498.9710328957
"6110",-39829.3976714486
"6111",-11139.4107932446
"6112",27184.5157486818
"6113",-15263.2655033967
"6114",-3854.78994852083
"6115",-28342.8847799745
"6116",84467.7129234354
"6117",4362.17376021432
"6118",81267.5538560913
"6119",88076.9826823236
"6120",-24349.3412508363
"6121",-1123.73447987332
"6122",64469.1432528658
"6123",-1602.18128646736
"6124",47308.1772505004
"6125",-34935.676229476
"6126",25064.6965607995
"6127",-55487.1120530529
"6128",36062.724327901
"6129",8876.27117844378
"6130",5854.83809357388
"6131",-38214.300023741
"6132",22806.9931719281
"6133",-8899.38966105509
"6134",-36880.5784248901
"6135",-22019.8071939927
"6136",-38718.789740631
"6137",6210.5962425979
"6138",5458.10015519212
"6139",46880.4446690015
"6140",-21680.2260570263
"6141",9323.27447067389
"6142",-11217.2231838029
"6143",-44501.0845782085
"6144",-11601.4751166539
"6145",15245.9864858711
"6146",64283.6134631285
"6147",17166.5925550984
"6148",18907.9594364084
"6149",-37444.9668906657
"6150",-13013.3841339547
"6151",-36900.9787206942
"6152",33769.4565440577
"6153",23102.5403094537
"6154",-20293.6851154349
"6155",34783.8169112751
"6156",-88523.0338701823
"6157",14769.2980736141
"6158",-52509.9765258179
"6159",-16711.5524321464
"6160",25034.8011339229
"6161",73808.6919528399
"6162",15342.83161645
"6163",1106.24270421591
"6164",-12807.7064020932
"6165",22572.8616800077
"6166",-44524.1548580964
"6167",9847.4308506507
"6168",-28192.028641518
"6169",77484.4999774751
"6170",21347.2580712967
"6171",58104.8282370631
"6172",-8656.7209859832
"6173",-2575.68544891715
"6174",-39826.7821146757
"6175",-33227.9915991193
"6176",-11327.5392639703
"6177",10693.8461922444
"6178",-41465.8632555846
"6179",32336.8603531502
"6180",-57343.671510535
"6181",44271.2272614777
"6182",25481.6516267817
"6183",-17148.1608533908
"6184",-36514.83643269
"6185",-44809.6784601807
"6186",66205.1696823848
"6187",23508.0414417669
"6188",18698.1163222305
"6189",-24199.9557133866
"6190",51053.7576995899
"6191",2041.68140891934
"6192",-80247.8862312033
"6193",-23122.3316844397
"6194",47584.5415704889
"6195",-56911.4902079611
"6196",-55368.6450131058
"6197",-9739.9190714048
"6198",29524.9971881361
"6199",35351.5417656151
"6200",40910.603022569
"6201",-22760.6392080144
"6202",14887.2715460015
"6203",18570.209671018
"6204",-41625.9324341961
"6205",76019.0222620825
"6206",25631.434603862
"6207",104924.461985654
"6208",-48815.1524249056
"6209",-6600.58182403883
"6210",-52792.9476837106
"6211",11128.921327018
"6212",34860.9590719811
"6213",-50019.1336047493
"6214",-34440.2991791898
"6215",-2966.24124773522
"6216",-19301.5517653175
"6217",-41391.3572581235
"6218",10953.3747139176
"6219",-31883.4380355453
"6220",38673.5869785452
"6221",49559.2180088028
"6222",24192.9314442971
"6223",36855.0991872858
"6224",-14719.210519038
"6225",-42287.6662706115
"6226",-64041.3078216899
"6227",-8344.81754619841
"6228",68328.2567010087
"6229",-28716.1493193622
"6230",-35989.4801763982
"6231",51739.0169108677
"6232",36642.4347176384
"6233",44929.8541758762
"6234",26173.5121768593
"6235",-16630.9974086801
"6236",-16169.8440132814
"6237",-3391.19215183397
"6238",4055.41410730615
"6239",-92433.6861109848
"6240",18723.9753882693
"6241",4037.69208949797
"6242",-61985.8980678165
"6243",20227.3064572367
"6244",-19076.7891127614
"6245",15421.5162284374
"6246",-1433.80250387854
"6247",-9122.01890060228
"6248",-38812.9870439345
"6249",105424.344798464
"6250",-13441.4262354415
"6251",-47812.6632521142
"6252",-24555.2554193982
"6253",27413.5292978096
"6254",14025.5059133076
"6255",37075.4333085929
"6256",9042.75369560193
"6257",-12064.08865872
"6258",11017.1338513566
"6259",18433.2171991738
"6260",-4149.6682388745
"6261",-43123.4170426104
"6262",51369.9101494129
"6263",5014.18911379479
"6264",11873.99469768
"6265",-28320.5079214632
"6266",-14231.5194736182
"6267",51131.4125055181
"6268",-23825.9489237384
"6269",6606.17850339663
"6270",15320.9816378235
"6271",13287.3003264173
"6272",12896.1249237258
"6273",20703.7962847482
"6274",-15893.9897948975
"6275",19291.0445633012
"6276",18606.0208946653
"6277",39156.5001932832
"6278",21609.3920748159
"6279",-18780.083584298
"6280",-41628.1908358481
"6281",-166.333279443866
"6282",11791.2221473567
"6283",-91747.3671654377
"6284",2247.15647773294
"6285",1641.26450417483
"6286",47715.4764887595
"6287",-13696.625287329
"6288",6744.54008029028
"6289",-52304.8404606837
"6290",-78769.8445104974
"6291",19333.5594114227
"6292",12082.2369783168
"6293",-319.317070085579
"6294",18799.9000339582
"6295",54017.1697040985
"6296",33439.4603922098
"6297",26257.0009263969
"6298",68480.8170183473
"6299",12127.0430959094
"6300",87810.2371117661
"6301",-4034.43653851129
"6302",16446.4940054533
"6303",-19884.9026782423
"6304",10996.0217218245
"6305",19198.078241328
"6306",22347.1005230974
"6307",25691.3411821039
"6308",47359.9654611772
"6309",21820.9127331035
"6310",-17659.8037854803
"6311",52166.1977447246
"6312",-11647.0879165303
"6313",58571.2853291768
"6314",31671.5297300966
"6315",40844.8382240895
"6316",-94968.5045481804
"6317",12503.9953787293
"6318",-64883.4071974169
"6319",24766.4522091659
"6320",-48139.0850588019
"6321",38209.7538063784
"6322",6630.2654667117
"6323",-53481.4242460054
"6324",4069.00001430699
"6325",68034.2108151967
"6326",-45250.3156737764
"6327",-57119.7694932844
"6328",12892.7192244901
"6329",6236.22011575983
"6330",-3393.37185384608
"6331",31134.6037006497
"6332",43809.9347502848
"6333",35712.0759635403
"6334",-51766.5977214885
"6335",21624.7564419668
"6336",-19060.3824050083
"6337",11120.1900635834
"6338",-6388.27934824735
"6339",74260.0522352255
"6340",15152.3944911544
"6341",18629.0073893595
"6342",30324.8895074681
"6343",46389.0408323046
"6344",16383.65623793
"6345",2399.2243261752
"6346",-6108.17182096666
"6347",85613.3526765513
"6348",-31899.9786270947
"6349",-33977.3323648986
"6350",-30890.5594904227
"6351",-8198.45559464509
"6352",-1303.65706340339
"6353",-5511.71170190048
"6354",2861.5176279248
"6355",45107.0611805136
"6356",-30689.1054263601
"6357",55822.6435221566
"6358",-152.82100479991
"6359",-49503.2892175035
"6360",11283.4539603044
"6361",-32520.6105900036
"6362",57858.8273363274
"6363",47271.8613212232
"6364",7810.51270161356
"6365",-10166.4875718086
"6366",-29734.1030814329
"6367",-22537.7646336743
"6368",-34310.6360913402
"6369",4488.09733422988
"6370",-6488.50562930609
"6371",23452.0912989297
"6372",9758.53943002024
"6373",40711.2724736351
"6374",36396.8255566202
"6375",-48942.0577026839
"6376",-21425.2438281265
"6377",9923.32064615224
"6378",38259.1085147579
"6379",-19033.083817829
"6380",16643.4360836543
"6381",-13294.0317962243
"6382",-8669.62227304986
"6383",-11814.7816511557
"6384",-28280.72751074
"6385",-4803.40359642782
"6386",-42535.4024541273
"6387",41775.9586801247
"6388",5665.03902397445
"6389",-24297.6037655263
"6390",1586.14279881798
"6391",-39250.8764284315
"6392",-16601.2245851981
"6393",27490.7853071123
"6394",-8162.68484413459
"6395",416.574658778671
"6396",1916.93987791343
"6397",53529.6253696388
"6398",20099.1560949339
"6399",-44526.2142054352
"6400",-35175.1372400585
"6401",-12988.0341247036
"6402",43114.7466770374
"6403",22195.3984885752
"6404",-18238.6119215886
"6405",65567.4896119749
"6406",59604.5259719892
"6407",-34528.1660910468
"6408",23387.7646672787
"6409",-29179.8773036473
"6410",55720.2691142527
"6411",43213.616552828
"6412",22846.5167932258
"6413",-43789.9252237403
"6414",-2953.13947335254
"6415",-13988.5005644595
"6416",-15784.748285208
"6417",41734.3891251474
"6418",-12501.2741752193
"6419",-26573.5710870031
"6420",-3969.47410160701
"6421",-13695.0650962292
"6422",70920.8103931856
"6423",52533.710263067
"6424",-5398.06119946579
"6425",95631.8161942649
"6426",29214.6677023653
"6427",22418.0087106517
"6428",-50284.5920322934
"6429",-19247.6695020634
"6430",-9567.48893741249
"6431",9860.39817786279
"6432",-15966.7237403781
"6433",-2706.97646602063
"6434",6901.93820837725
"6435",80732.6839894242
"6436",4907.10348246778
"6437",5077.90697535623
"6438",6544.54553167092
"6439",59227.3954769499
"6440",-52827.8543143696
"6441",31132.0283404805
"6442",13765.4876309414
"6443",41521.2995781841
"6444",-5505.56002803413
"6445",67890.3853730199
"6446",-4953.45056883133
"6447",-28585.0013097404
"6448",-21177.0528758641
"6449",27963.4940207478
"6450",-25327.820125307
"6451",-4419.10946346828
"6452",-47923.5343009275
"6453",200.759474294005
"6454",-47368.275794689
"6455",-31701.087992992
"6456",-15783.7371282775
"6457",34172.6728092942
"6458",-56421.2813998024
"6459",-33980.5435974861
"6460",-43494.9416434096
"6461",-78329.1158624412
"6462",6575.9866256886
"6463",34552.9101878994
"6464",-3749.56990338616
"6465",22444.4771714557
"6466",-45587.0400811722
"6467",60573.8313569926
"6468",-32546.0494620582
"6469",-30046.8004971721
"6470",20604.969005752
"6471",-86904.3654352028
"6472",-22848.9712560254
"6473",-3384.04031852599
"6474",18125.5729970823
"6475",-4315.19883720161
"6476",-3901.64665862849
"6477",72362.0019029314
"6478",85941.1808808391
"6479",-22532.5237788245
"6480",27102.0411640893
"6481",-1876.10407255924
"6482",15111.1878070898
"6483",32466.146326908
"6484",28507.0381797932
"6485",33849.6819843221
"6486",4129.89560755164
"6487",-23452.003083685
"6488",25720.1669740933
"6489",53589.9611375097
"6490",14335.2694618716
"6491",-12109.7450894059
"6492",40865.8517836246
"6493",-58286.5713053398
"6494",-70396.2930219804
"6495",-4945.29554841663
"6496",30936.8718289094
"6497",55724.875734026
"6498",-934.40651308197
"6499",-58546.4185449623
"6500",-48893.3632179514
"6501",4549.58070483752
"6502",31457.5837315056
"6503",-3899.41480377018
"6504",45170.5402187461
"6505",2902.03189195164
"6506",-69423.1960120512
"6507",-47304.8815895242
"6508",23646.6508043601
"6509",32125.0988496594
"6510",-71681.4508662772
"6511",35421.2164774376
"6512",739.16979634207
"6513",-44700.9587484149
"6514",-43172.343929273
"6515",-23061.0703772107
"6516",-17303.9749190129
"6517",-2248.5689331597
"6518",3540.07494375444
"6519",-49816.5435897272
"6520",-22009.0357699357
"6521",-2637.30357572594
"6522",-8231.74786556196
"6523",-1572.91250012254
"6524",-17585.4700492728
"6525",32963.6867371077
"6526",8267.11489772494
"6527",25885.6097279812
"6528",-50362.1949585577
"6529",37177.3328727668
"6530",18023.2629125806
"6531",21773.3996505214
"6532",-10686.7743042193
"6533",37072.460516657
"6534",19458.564019877
"6535",-58858.4707294138
"6536",10807.1024165348
"6537",32046.8038487298
"6538",31732.0145166378
"6539",18456.0194919404
"6540",-4382.80724341567
"6541",-21495.7968424051
"6542",-36079.2372676383
"6543",-10584.672765815
"6544",36555.0613441375
"6545",29080.8508353301
"6546",13499.2882313792
"6547",582.690735311692
"6548",-29259.5578741948
"6549",-7479.26436899609
"6550",11305.9855991157
"6551",-40599.043232119
"6552",57924.2645166816
"6553",-46718.4820194174
"6554",-15356.6927050759
"6555",-66466.3150269498
"6556",25123.5840778365
"6557",42716.2468534955
"6558",17589.2777504568
"6559",17220.372481918
"6560",37936.449948562
"6561",7312.0989003435
"6562",-11199.0614836798
"6563",2722.62180705783
"6564",27147.8603503201
"6565",-726.171393413164
"6566",47102.8650251056
"6567",-31838.9468344406
"6568",30230.6626785551
"6569",-31053.1772122865
"6570",33625.2920968178
"6571",28190.9853210564
"6572",20753.0881468141
"6573",21794.2040101281
"6574",51367.0427427792
"6575",2938.9481702255
"6576",-875.021390697229
"6577",20009.6845532612
"6578",33309.8348915227
"6579",3754.26941665212
"6580",-29074.5592207298
"6581",5934.01061680877
"6582",21813.8259567818
"6583",31642.1690520069
"6584",-16152.2066963479
"6585",-33448.524864778
"6586",-11907.6973181316
"6587",33425.3884889064
"6588",-23726.9856835098
"6589",22706.5395428491
"6590",35056.1504575019
"6591",-49343.6923848244
"6592",59797.9036000989
"6593",33803.8911505919
"6594",-26907.1675413956
"6595",20706.2176540333
"6596",9056.88437225877
"6597",9617.89808077588
"6598",-29402.841865988
"6599",-9748.75105465699
"6600",26585.0270180089
"6601",-114687.392622684
"6602",-7422.67887884943
"6603",58704.5849320072
"6604",10871.680204687
"6605",-15234.0400326443
"6606",67816.1405214157
"6607",-37194.306504954
"6608",50612.352175732
"6609",60393.9350437418
"6610",-88707.2328889934
"6611",-7466.17453040216
"6612",53022.3742541143
"6613",9933.94120172334
"6614",23092.4119166045
"6615",-32214.6865447269
"6616",73118.9128546432
"6617",11629.7704966053
"6618",11398.8264461824
"6619",-2818.69652771187
"6620",-20319.7433919293
"6621",-10781.628987067
"6622",-19954.2815780869
"6623",-41940.0746279714
"6624",36999.4495104932
"6625",71338.4552937944
"6626",-62461.1809751549
"6627",-44779.8136902596
"6628",-11035.6538075599
"6629",-61928.6719661656
"6630",-21518.7500042151
"6631",-57639.6838723671
"6632",-29601.9305331983
"6633",-2182.02151007813
"6634",-38679.4558197269
"6635",-4445.90194291865
"6636",30200.6331092997
"6637",16706.8947040351
"6638",-45676.1295600008
"6639",27162.0961769965
"6640",59800.6854490106
"6641",44986.0669746204
"6642",5672.39758967673
"6643",-31439.9919497418
"6644",30588.3140688664
"6645",-10590.9423568594
"6646",-36664.2385052743
"6647",21057.2332164913
"6648",-21114.9472415486
"6649",-75564.5966239796
"6650",-10240.1474151628
"6651",-91148.7924311878
"6652",73513.6006679714
"6653",-78421.437233776
"6654",8153.27699014164
"6655",29762.1336732214
"6656",-18000.4484659014
"6657",-25697.8523582464
"6658",-55054.707219058
"6659",1373.06828811765
"6660",7750.68908174373
"6661",-22649.7686208201
"6662",-13043.6691583451
"6663",26737.0349358746
"6664",-9178.08497200817
"6665",25020.0702957
"6666",-25440.2496781888
"6667",29180.3510555839
"6668",-23036.8556300556
"6669",-27541.9294338684
"6670",20804.80924641
"6671",39642.7158245697
"6672",-51482.5857069183
"6673",2110.55899150902
"6674",-21516.7592004305
